graph_id,world,fold,node_id,arm,shuffle_id,true_label,causal_description,module,is_root,has_visible_parent,visible_parent_count,has_visible_child,visible_child_count,has_visible_same_module,visible_same_module_count,judge_acc,judge_status,match_acc,gold_embedding_cosine,rank,mrr,recall_at_1,recall_at_5,exact_decode,decoder_alpha,decoded_words
graph_00,industrial_cooling_system,0,node_018,core_shuffled_graph,shuffle_14,production delay,Delay in production caused by cooling-system downtime.,shutdown_and_delivery,0,1,1,1,1,1,4,,pending,1,0.8619457525924138,4,0.25,0,1,0,0.0004179257024759095,"[""failed repair"", ""completion of construction"", ""delay payment"", ""call delay"", ""repair to"", ""delayment""]"
graph_00,industrial_cooling_system,0,node_000,core_shuffled_graph,shuffle_15,intake blockage severity,Severity of physical obstruction at the coolant intake.,intake_and_pressure,1,0,0,1,1,1,3,,pending,0,0.413702058509298,11,0.09090909090909091,0,0,0,0.0004179257024759095,"[""pull ahead""]"
graph_00,industrial_cooling_system,0,node_007,core_shuffled_graph,shuffle_15,pump pressure loss,Loss of delivered coolant pressure from wear and restricted inflow.,intake_and_pressure,0,1,2,1,2,1,3,,pending,1,-0.7500200490170946,1,1.0,1,1,1,0.0004179257024759095,"[""low backlog"", ""low disease severity"", ""low maintenance costs"", ""low scheduled maintenance"", ""low severity"", ""low system maintenance""]"
graph_00,industrial_cooling_system,0,node_012,core_shuffled_graph,shuffle_15,emergency cooling demand,Demand for emergency cooling action after thermal warning.,sensing_and_control,0,1,2,1,1,1,4,,pending,0,0.8866373891124294,4,0.25,0,1,0,0.0004179257024759095,"[""forced bet"", ""temperature reduction"", ""unsystematic risk"", ""forced entry"", ""extreme thermal situation"", ""lowering body temperature""]"
graph_00,industrial_cooling_system,0,node_018,core_shuffled_graph,shuffle_15,production delay,Delay in production caused by cooling-system downtime.,shutdown_and_delivery,0,1,1,1,1,1,4,,pending,1,0.8853282790846586,4,0.25,0,1,0,0.0004179257024759095,"[""call delay"", ""shipping and handling"", ""delaying agent"", ""control order"", ""propagation delay"", ""delay payment""]"
graph_00,industrial_cooling_system,0,node_000,core_shuffled_graph,shuffle_16,intake blockage severity,Severity of physical obstruction at the coolant intake.,intake_and_pressure,1,0,0,1,1,1,3,,pending,0,0.871991998522027,16,0.0625,0,0,0,0.0004179257024759095,"[""heat conductivity"", ""extreme thermal situation"", ""heat transmission"", ""equipment failure"", ""delayed action"", ""response time""]"
graph_00,industrial_cooling_system,0,node_007,core_shuffled_graph,shuffle_16,pump pressure loss,Loss of delivered coolant pressure from wear and restricted inflow.,intake_and_pressure,0,1,2,1,2,1,3,,pending,1,0.8844418502382615,7,0.14285714285714285,0,0,0,0.0004179257024759095,"[""temperature reduction"", ""heat shrink"", ""heat-absorbing"", ""heat dissipation"", ""oxygen deficit"", ""unavailable energy""]"
graph_00,industrial_cooling_system,0,node_012,core_shuffled_graph,shuffle_16,emergency cooling demand,Demand for emergency cooling action after thermal warning.,sensing_and_control,0,1,2,1,1,1,4,,pending,0,0.8377681346038709,13,0.07692307692307693,0,0,0,0.0004179257024759095,"[""unreliability"", ""temperature measurement""]"
graph_00,industrial_cooling_system,0,node_018,core_shuffled_graph,shuffle_16,production delay,Delay in production caused by cooling-system downtime.,shutdown_and_delivery,0,1,1,1,1,1,4,,pending,0,0.8824909815362906,8,0.125,0,0,0,0.0004179257024759095,"[""shutdown"", ""length of service"", ""turnaround time"", ""shutting down"", ""business interruption insurance"", ""breakeven load factor""]"
graph_00,industrial_cooling_system,0,node_000,core_shuffled_graph,shuffle_17,intake blockage severity,Severity of physical obstruction at the coolant intake.,intake_and_pressure,1,0,0,1,1,1,3,,pending,0,0.7786664461853597,14,0.07142857142857142,0,0,0,0.0004179257024759095,"[""temperature reduction"", ""temperature measure"", ""temperature indicator light"", ""raise alarm"", ""heat detector"", ""security risk""]"
graph_00,industrial_cooling_system,0,node_007,core_shuffled_graph,shuffle_17,pump pressure loss,Loss of delivered coolant pressure from wear and restricted inflow.,intake_and_pressure,0,1,2,1,2,1,3,,pending,0,0.7294278365051486,14,0.07142857142857142,0,0,0,0.0004179257024759095,"[""ambient pressure"", ""heat capacity"", ""absolute temperature"", ""quantity of heat"", ""intensity level"", ""magnetic intensity""]"
graph_00,industrial_cooling_system,0,node_012,core_shuffled_graph,shuffle_17,emergency cooling demand,Demand for emergency cooling action after thermal warning.,sensing_and_control,0,1,2,1,1,1,4,,pending,0,0.8410169454635128,9,0.1111111111111111,0,0,0,0.0004179257024759095,"[""shutdown"", ""funding liquidity risk"", ""forced bet"", ""risk of infection"", ""suspend operations"", ""business interruption insurance""]"
graph_00,industrial_cooling_system,0,node_018,core_shuffled_graph,shuffle_17,production delay,Delay in production caused by cooling-system downtime.,shutdown_and_delivery,0,1,1,1,1,1,4,,pending,0,0.8588427516812125,15,0.06666666666666667,0,0,0,0.0004179257024759095,"[""equipment casualty"", ""quantity of heat"", ""temperature measurement"", ""accumulation"", ""extreme thermal situation"", ""temperature measuring device""]"
graph_00,industrial_cooling_system,0,node_000,core_shuffled_graph,shuffle_18,intake blockage severity,Severity of physical obstruction at the coolant intake.,intake_and_pressure,1,0,0,1,1,1,3,,pending,1,0.6705872642606527,9,0.1111111111111111,0,0,0,0.0004179257024759095,"[""limitation"", ""impediment removal"", ""completion"", ""delaying agent"", ""completion of construction"", ""delaying""]"
graph_00,industrial_cooling_system,0,node_007,core_shuffled_graph,shuffle_18,pump pressure loss,Loss of delivered coolant pressure from wear and restricted inflow.,intake_and_pressure,0,1,2,1,2,1,3,,pending,0,0.7725389419447374,6,0.16666666666666666,0,0,0,0.0004179257024759095,"[""completion of construction"", ""repair to"", ""delayment"", ""length of service"", ""turnaround time"", ""failed repair""]"
graph_00,industrial_cooling_system,0,node_012,core_shuffled_graph,shuffle_18,emergency cooling demand,Demand for emergency cooling action after thermal warning.,sensing_and_control,0,1,2,1,1,1,4,,pending,0,0.42408233922613126,16,0.0625,0,0,0,0.0004179257024759095,"[""repair to"", ""completion of construction"", ""turnaround time""]"
graph_00,industrial_cooling_system,0,node_018,core_shuffled_graph,shuffle_18,production delay,Delay in production caused by cooling-system downtime.,shutdown_and_delivery,0,1,1,1,1,1,4,,pending,1,0.7879484103631818,3,0.3333333333333333,0,1,0,0.0004179257024759095,"[""delayment"", ""completion of construction"", ""turnaround time"", ""repair to"", ""failed repair"", ""length of service""]"
graph_00,industrial_cooling_system,0,node_000,core_shuffled_graph,shuffle_19,intake blockage severity,Severity of physical obstruction at the coolant intake.,intake_and_pressure,1,0,0,1,1,1,3,,pending,0,0.4723193221619886,10,0.1,0,0,0,0.0004179257024759095,"[""failed repair"", ""forced bet"", ""forcing house"", ""repairs""]"
graph_00,industrial_cooling_system,0,node_007,core_shuffled_graph,shuffle_19,pump pressure loss,Loss of delivered coolant pressure from wear and restricted inflow.,intake_and_pressure,0,1,2,1,2,1,3,,pending,0,0.8705320023355112,16,0.0625,0,0,0,0.0004179257024759095,"[""coolant system"", ""extreme thermal situation"", ""temperature reduction"", ""climate control"", ""maximum and minimum thermometer"", ""temperature gradient""]"
graph_00,industrial_cooling_system,0,node_012,core_shuffled_graph,shuffle_19,emergency cooling demand,Demand for emergency cooling action after thermal warning.,sensing_and_control,0,1,2,1,1,1,4,,pending,0,0.8659009668372388,6,0.16666666666666666,0,0,0,0.0004179257024759095,"[""shutdown"", ""duration"", ""shutting down"", ""length of service"", ""intensity level"", ""equivalent potential temperature""]"
graph_00,industrial_cooling_system,0,node_018,core_shuffled_graph,shuffle_19,production delay,Delay in production caused by cooling-system downtime.,shutdown_and_delivery,0,1,1,1,1,1,4,,pending,0,0.8176047895276122,19,0.05263157894736842,0,0,0,0.0004179257024759095,"[""drift meter"", ""severity"", ""sensor system"", ""extreme thermal situation"", ""disease severity"", ""default configuration fault""]"
graph_00,industrial_cooling_system,1,node_001,uniform,,coolant contamination intensity,Intensity of particulate contamination entering the coolant loop.,intake_and_pressure,1,0,0,1,1,1,4,,pending,1,0.9233904121488898,8,0.125,0,0,0,0.000437770980640348,"[""extreme thermal situation"", ""severity"", ""pump failure"", ""performance degradation"", ""call delay"", ""run temperature""]"
graph_00,industrial_cooling_system,1,node_008,uniform,,heat removal deficit,Deficit in the loop's ability to remove process heat.,heat_management,0,1,2,1,2,1,4,,pending,1,0.9216161551730222,9,0.1111111111111111,0,0,0,0.000437770980640348,"[""extreme thermal situation"", ""severity"", ""pump failure"", ""performance degradation"", ""call delay"", ""run temperature""]"
graph_00,industrial_cooling_system,1,node_013,uniform,,temperature measurement unreliability,Unreliability of equipment temperature measurements caused by calibration drift and heat-driven sensor saturation.,sensing_and_control,0,1,2,1,1,1,4,,pending,1,0.906734173293726,20,0.05,0,0,0,0.000437770980640348,"[""extreme thermal situation"", ""severity"", ""pump failure"", ""performance degradation"", ""call delay"", ""run temperature""]"
graph_00,industrial_cooling_system,1,node_019,uniform,,shipment delay risk,Risk that production delay propagates to outbound shipments.,shutdown_and_delivery,0,1,1,0,0,1,4,,pending,1,0.9068817653360656,19,0.05263157894736842,0,0,0,0.000437770980640348,"[""extreme thermal situation"", ""severity"", ""pump failure"", ""performance degradation"", ""call delay"", ""run temperature""]"
graph_00,industrial_cooling_system,1,node_001,raw_correlation,,coolant contamination intensity,Intensity of particulate contamination entering the coolant loop.,intake_and_pressure,1,0,0,1,1,1,4,,pending,1,0.9245158548459299,4,0.25,0,1,0,0.000437770980640348,"[""coolant system"", ""extreme thermal situation"", ""climate control"", ""run temperature"", ""performance degradation"", ""demand valve""]"
graph_00,industrial_cooling_system,1,node_008,raw_correlation,,heat removal deficit,Deficit in the loop's ability to remove process heat.,heat_management,0,1,2,1,2,1,4,,pending,1,0.9230617403522718,6,0.16666666666666666,0,0,0,0.000437770980640348,"[""extreme thermal situation"", ""coolant system"", ""pump failure"", ""run temperature"", ""cooling off period"", ""call delay""]"
graph_00,industrial_cooling_system,1,node_013,raw_correlation,,temperature measurement unreliability,Unreliability of equipment temperature measurements caused by calibration drift and heat-driven sensor saturation.,sensing_and_control,0,1,2,1,1,1,4,,pending,1,0.9086841583371625,18,0.05555555555555555,0,0,0,0.000437770980640348,"[""extreme thermal situation"", ""climate control"", ""equipment failure"", ""severity"", ""call delay"", ""performance degradation""]"
graph_00,industrial_cooling_system,1,node_019,raw_correlation,,shipment delay risk,Risk that production delay propagates to outbound shipments.,shutdown_and_delivery,0,1,1,0,0,1,4,,pending,1,0.9113048662667661,15,0.06666666666666667,0,0,0,0.000437770980640348,"[""extreme thermal situation"", ""call delay"", ""equipment failure"", ""run temperature"", ""climate control"", ""performance degradation""]"
graph_00,industrial_cooling_system,1,node_001,core_oracle_estimated_weights,,coolant contamination intensity,Intensity of particulate contamination entering the coolant loop.,intake_and_pressure,1,0,0,1,1,1,4,,pending,1,0.6094464120241153,2,0.5,0,1,0,0.000437770980640348,"[""coolant system"", ""coolant""]"
graph_00,industrial_cooling_system,1,node_008,core_oracle_estimated_weights,,heat removal deficit,Deficit in the loop's ability to remove process heat.,heat_management,0,1,2,1,2,1,4,,pending,1,0.9027011829385397,7,0.14285714285714285,0,0,0,0.000437770980640348,"[""coolant system"", ""expansion cooling"", ""reduce pressure"", ""rate of flow"", ""cooling air"", ""compression pump""]"
graph_00,industrial_cooling_system,1,node_013,core_oracle_estimated_weights,,temperature measurement unreliability,Unreliability of equipment temperature measurements caused by calibration drift and heat-driven sensor saturation.,sensing_and_control,0,1,2,1,1,1,4,,pending,1,0.8873130933953995,4,0.25,0,1,0,0.000437770980640348,"[""drift meter"", ""sensor system"", ""electronic stability control"", ""performance degradation"", ""equipment failure"", ""severity""]"
graph_00,industrial_cooling_system,1,node_019,core_oracle_estimated_weights,,shipment delay risk,Risk that production delay propagates to outbound shipments.,shutdown_and_delivery,0,1,1,0,0,1,4,,pending,1,0.8691990565447841,2,0.5,0,1,0,0.000437770980640348,"[""delays"", ""stop production"", ""production order"", ""delayed"", ""production cost"", ""production""]"
graph_00,industrial_cooling_system,1,node_001,core_oracle_true_weights,,coolant contamination intensity,Intensity of particulate contamination entering the coolant loop.,intake_and_pressure,1,0,0,1,1,1,4,,pending,1,0.5984658255393948,2,0.5,0,1,0,0.000437770980640348,"[""coolant system"", ""coolant""]"
graph_00,industrial_cooling_system,1,node_008,core_oracle_true_weights,,heat removal deficit,Deficit in the loop's ability to remove process heat.,heat_management,0,1,2,1,2,1,4,,pending,1,0.8946827445144608,6,0.16666666666666666,0,0,0,0.000437770980640348,"[""coolant system"", ""reduce pressure"", ""pump failure"", ""flow rate"", ""rate of flow"", ""width restriction""]"
graph_00,industrial_cooling_system,1,node_013,core_oracle_true_weights,,temperature measurement unreliability,Unreliability of equipment temperature measurements caused by calibration drift and heat-driven sensor saturation.,sensing_and_control,0,1,2,1,1,1,4,,pending,1,0.8951768831460832,4,0.25,0,1,0,0.000437770980640348,"[""drift meter"", ""sensor system"", ""equipment failure"", ""severity"", ""performance degradation"", ""extreme thermal situation""]"
graph_00,industrial_cooling_system,1,node_019,core_oracle_true_weights,,shipment delay risk,Risk that production delay propagates to outbound shipments.,shutdown_and_delivery,0,1,1,0,0,1,4,,pending,1,0.8795881926578447,3,0.3333333333333333,0,1,0,0.000437770980640348,"[""production order"", ""delays"", ""delayed"", ""stop production"", ""production cost"", ""broadcast delay""]"
graph_00,industrial_cooling_system,1,node_001,core_reversed_graph,,coolant contamination intensity,Intensity of particulate contamination entering the coolant loop.,intake_and_pressure,1,0,0,1,1,1,4,,pending,1,0.8753109491753207,2,0.5,0,1,0,0.000437770980640348,"[""coolant system"", ""coolant"", ""width restriction"", ""flow control"", ""field restriction""]"
graph_00,industrial_cooling_system,1,node_008,core_reversed_graph,,heat removal deficit,Deficit in the loop's ability to remove process heat.,heat_management,0,1,2,1,2,1,4,,pending,1,0.9097780009772427,7,0.14285714285714285,0,0,0,0.000437770980640348,"[""coolant system"", ""cooling air"", ""peak flow meter"", ""volume heat capacity"", ""heat capacity"", ""width restriction""]"
